종목코드,종목명,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"351340","IBKS제13호스팩","SPAC(소속부없음)","2250","15","0.67","2205","2250","2205","40149","89907275","11632500000","5170000"
"351320","IBKS제14호스팩","SPAC(소속부없음)","2280","0","0.00","0","0","0","0","0","9872400000","4330000"
"373200","IBKS제15호스팩","SPAC(소속부없음)","2350","25","1.08","2340","2355","2305","73907","172033500","8272000000","3520000"
"095340","ISC","우량기업부","24050","-1700","-6.60","25550","25600","24050","763187","18681673100","393326350300","16354526"
"099520","ITX-AI","관리종목(소속부없음)","1285","0","0.00","0","0","0","0","0","37652662655","29301683"
"950170","JTC","외국기업(소속부없음)","5270","-60","-1.13","5330","5350","5210","53746","282866340","184479074590","35005517"
"067290","JW신약","중견기업부","5100","-40","-0.78","5120","5160","5060","91297","465987640","224077975800","43936858"
"035900","JYP Ent.","우량기업부","40250","-50","-0.12","40300","40800","39900","425612","17118007350","1428774053000","35497492"
"024840","KBI메탈","우량기업부","2870","70","2.50","3015","3100","2810","16632092","49389066770","94568933760","32950848"
"024120","KB오토시스","우량기업부","8750","0","0.00","8770","8990","8660","304255","2226503930","100625000000","11500000"
"021320","KCC건설","우량기업부","10700","0","0.00","10700","10700","10500","38430","407980100","228980000000","21400000"
"036670","KCI","우량기업부","10050","0","0.00","10100","10100","10000","34292","343965050","113263500000","11270000"
"044180","KD","중견기업부","1990","-20","-1.00","1990","2040","1950","1827765","3785928200","32885466400","16525360"
"151860","KG ETS","우량기업부","21850","900","4.30","21550","22200","21200","1818805","39373073900","786600000000","36000000"
"046440","KG모빌리언스","우량기업부","11200","0","0.00","11200","11350","11050","253060","2827225000","434846361600","38825568"
"035600","KG이니시스","우량기업부","22300","1000","4.69","21600","22350","21000","422980","9299570250","622268878200","27904434"
"226360","KH E&T","벤처기업부","2250","30","1.35","2200","2250","2155","445166","979638080","122252631750","54334503"
"111870","KH 일렉트론","중견기업부","1120","-5","-0.44","1115","1125","1085","513529","569962225","113183801920","101056966"
